Age;Monthly Salary;Have you ever been refused a U.S. Visa?;Is your mother in the U.S.?;Do you have any immediate relatives, not including parents in the U.S.?;Do you have any other relatives in the United States?;MARRIED;COMMON LAW MARRIAGE;SINGLE;WIDOWED;Ha_Viajado_Binario;y
1.57;-0.53;1;1;1;1;1;0;0;0;0;1
-1.35;-0.91;0;0;0;1;0;1;0;1;0;0
1.03;-1.21;0;0;0;1;1;0;0;1;1;0
0.48;-1.31;0;1;0;1;1;0;0;1;1;0
-0.88;-0.76;0;1;0;1;1;1;0;1;1;0
0.82;-1.27;1;1;1;0;0;0;1;0;0;1
1.43;-1.24;1;1;1;0;1;1;0;0;1;0
-0.61;-0.56;0;1;0;0;1;0;0;0;0;0
1.3;-0.84;0;0;1;1;1;1;0;1;1;0
0.62;-0.71;0;1;0;1;0;1;0;0;0;0
0.35;-1.4;0;1;1;1;0;1;0;0;0;1
-1.56;0.33;1;0;0;1;1;0;0;0;1;0
1.03;-1.41;0;1;0;0;1;1;0;0;1;0
-0.4;-0.71;1;1;1;1;0;1;0;0;1;0
-1.29;1.44;1;1;0;1;1;0;1;0;0;0
0.07;0.98;1;1;1;1;1;1;1;0;1;0
0.75;0.15;0;0;0;0;0;0;1;0;1;0
-0.81;1.48;0;0;1;1;1;1;1;0;0;0
-0.4;-1.24;1;0;0;0;1;0;1;1;0;0
1.3;0.33;1;1;1;0;0;0;0;1;1;0
-1.15;0.54;0;1;0;0;1;1;0;1;0;0
-0.61;0.45;1;1;0;0;0;0;1;1;0;0
-1.63;0.57;1;1;1;0;1;1;0;0;1;0
-0.88;-0.03;1;0;1;1;0;0;1;0;1;0
-1.29;1.52;0;0;1;1;0;0;1;0;1;0
-0.13;-0.78;0;1;1;0;1;1;1;0;1;0
-1.42;0.54;0;0;1;1;0;0;0;0;0;0
-1.35;-0.95;1;0;1;1;1;1;0;0;0;0
0.82;0.92;1;1;1;1;1;0;0;0;1;0
0.35;-1.63;1;0;0;1;1;1;1;0;1;0
0.69;1.39;1;0;0;1;0;1;1;0;0;0
-0.74;-0.75;0;0;0;1;1;0;0;0;0;0
1.3;1.72;0;1;1;1;1;0;1;1;1;0
1.3;1.48;0;1;1;1;0;0;1;1;1;0
-1.08;-0.78;1;0;1;1;1;1;1;0;0;0
0.14;-1.61;1;0;0;1;0;0;0;1;0;0
-0.81;1.21;1;1;1;1;0;0;1;0;1;0
-1.29;-0.68;0;0;0;0;0;0;1;0;0;0
0.14;0.91;0;0;1;1;0;0;0;0;0;1
-1.49;-1.13;0;0;0;0;0;1;0;0;0;0
0.41;-0.71;0;1;1;1;0;0;0;0;0;1
-1.22;0.13;0;0;0;1;1;1;1;1;0;0
-1.01;-1.48;1;1;0;1;1;1;0;1;0;0
-0.81;0.82;0;0;0;0;0;0;0;0;0;0
-1.22;-1.18;0;1;0;0;0;0;0;1;0;0
0.89;1.53;1;0;1;0;0;1;0;1;1;0
0.55;-1.65;0;1;0;1;0;1;1;0;0;0
1.57;-1.24;1;0;1;1;1;1;1;0;0;0
0.69;-0.42;1;0;1;0;1;0;1;1;1;0
0.21;-0.01;1;1;1;0;0;0;0;0;1;0
0.01;0.87;1;0;0;1;1;1;0;0;1;0
1.5;1.7;0;0;0;1;1;0;1;1;1;0
0.62;-0.61;0;0;1;0;1;0;1;0;1;0
0.62;0.43;0;0;1;0;1;1;1;1;0;0
1.36;1.4;0;1;0;0;0;0;0;0;1;0
-0.95;0.08;0;1;0;1;1;1;0;1;0;0
-1.63;-1.3;1;0;0;0;1;1;1;0;0;0
0.01;0.26;1;1;0;0;0;0;1;1;1;0
0.89;1.33;0;0;0;0;0;0;0;1;1;0
-1.15;-0.98;0;0;1;0;0;0;0;0;1;0
0.69;-0.92;0;1;1;0;0;0;1;1;0;0
1.09;-1.42;0;0;0;1;1;0;0;0;0;1
-0.74;-1.23;0;0;0;1;0;0;0;0;0;1
-0.54;1.58;1;1;0;0;0;0;1;1;1;0
0.01;1.1;0;0;1;1;0;0;0;0;0;1
0.69;1.65;1;1;0;0;0;0;1;0;1;0
-0.95;-1.05;0;1;1;1;1;1;1;1;0;0
-0.4;-1.55;0;0;0;1;0;0;0;0;0;1
-0.47;1.41;0;1;1;0;1;0;1;1;1;0
-0.13;-0.66;1;0;0;0;1;0;0;1;1;0
0.96;-0.95;1;0;0;1;1;0;0;1;1;0
1.36;-0.54;0;0;1;1;0;0;0;1;1;0
-0.4;1.15;0;0;1;0;0;1;1;1;1;0
-0.54;1.63;1;1;0;1;0;1;1;1;1;0
-0.33;-0.01;0;1;0;0;1;0;1;0;0;0
1.09;0.09;0;1;0;0;1;0;1;1;1;0
1.03;0.54;0;1;0;0;0;0;0;1;0;0
0.07;0.09;0;0;0;1;1;0;0;0;0;0
0.48;0.51;0;1;1;0;0;0;0;0;0;1
0.01;-0.18;0;0;1;1;1;0;1;0;1;0
-1.63;1.72;1;0;0;1;0;1;1;0;1;0
-1.56;-1.41;1;0;0;0;0;1;1;1;0;0
-0.4;1.22;1;1;0;0;0;1;1;1;0;0
-0.27;-1.5;0;1;1;1;1;0;0;0;0;0
-0.4;-0.32;0;1;0;1;1;0;1;1;0;0
0.69;-1.15;0;0;0;0;0;1;1;1;0;0
0.14;-1.57;1;1;1;1;1;1;1;1;0;0
-1.22;-0.05;0;0;0;1;0;0;0;0;1;0
-0.06;0.22;1;1;1;0;0;1;0;1;1;0
0.89;0.3;0;1;1;0;0;1;0;1;0;0
1.7;1.59;0;1;0;0;0;1;0;0;1;0
-0.4;0.66;0;0;0;0;0;1;1;1;1;0
0.41;-1.08;1;1;1;0;1;0;1;0;1;0
0.21;0.94;1;0;0;0;0;1;1;0;0;0
-0.95;0.79;1;1;0;1;1;0;0;0;1;0
-0.33;0.5;1;1;0;0;1;0;0;0;1;0
1.16;-0.31;0;0;0;1;0;1;0;0;1;0
0.75;-1.29;0;0;1;1;1;1;1;0;0;0
-0.54;0.64;0;1;1;0;1;0;1;1;1;0
0.28;0.93;0;1;0;1;1;0;1;1;1;0
-1.69;-0.89;0;1;0;0;1;1;1;1;1;0
1.36;-1.49;0;1;0;0;1;1;0;1;1;0
-1.42;0.06;1;0;1;0;1;0;0;1;0;0
-0.61;-1.7;0;0;0;1;1;0;0;1;1;0
0.82;1.49;0;1;1;1;0;0;1;1;1;0
0.01;-0.79;0;1;0;0;1;0;0;0;0;0
-0.33;0.31;1;1;0;0;0;1;1;0;1;0
0.55;-0.06;0;0;0;0;1;0;1;0;1;0
-0.54;-1.39;0;0;0;1;1;0;1;1;1;0
1.03;1.18;1;0;0;1;0;1;1;1;1;0
1.64;-1.28;1;0;0;0;0;1;1;0;1;0
-0.67;-0.33;0;1;0;0;0;0;0;1;0;0
-0.13;-0.73;1;1;0;1;0;0;1;0;1;0
0.14;-0.2;0;0;0;1;0;0;0;0;0;1
1.36;-0.38;0;1;0;0;0;1;1;0;0;0
-1.15;-1.24;0;0;0;0;1;0;0;0;1;0
-1.15;1.49;1;1;0;0;0;0;0;0;1;0
-0.13;1.36;1;1;0;1;1;0;1;1;1;0
-0.4;1.47;1;0;1;0;1;0;1;1;0;0
-0.06;1.27;1;0;1;0;0;0;0;1;1;0
-0.54;0.78;1;0;1;0;1;1;0;0;0;0
-0.2;0.45;0;1;0;1;1;1;1;1;1;0
1.36;0.45;0;0;0;0;1;1;0;1;0;0
0.41;1.07;0;1;0;1;0;0;1;1;0;0
-1.29;-1.37;0;0;0;1;1;0;1;1;1;0
0.96;-1.21;1;0;0;1;0;0;0;0;0;1
-1.49;0.25;1;1;0;0;0;0;1;1;1;0
0.14;-1.27;0;0;1;0;0;1;0;1;1;0
-1.29;0.16;1;1;1;1;0;1;1;1;0;0
0.69;-0.55;1;0;1;1;0;1;1;1;1;0
-0.74;-0.18;1;0;1;1;0;0;0;0;1;0
-0.88;0.72;0;0;1;0;0;0;1;0;0;0
-0.67;-0.1;1;0;0;0;0;0;1;0;0;0
-1.42;0.04;1;1;0;1;1;0;1;1;0;0
0.01;-0.11;0;1;0;0;0;0;0;0;1;0
0.14;1.57;0;0;0;1;1;0;1;0;1;0
-1.42;-0.58;0;0;1;0;1;0;1;1;1;0
-1.22;1.05;0;0;0;1;0;0;1;0;1;0
0.69;-1.12;1;0;0;0;1;0;0;1;1;0
0.55;0.77;1;0;0;0;0;1;0;0;0;0
1.03;0.74;1;1;0;1;0;1;0;0;0;0
0.75;-0.47;0;1;0;1;1;0;1;0;0;0
-0.13;1.34;1;0;0;0;1;0;1;1;0;0
0.28;1.53;0;0;0;0;1;0;1;0;0;0
-1.35;1.12;1;0;0;1;0;0;0;0;1;0
0.01;-0.88;1;1;0;1;0;0;0;0;0;1
0.01;-1.12;0;1;0;0;0;1;0;0;0;0
0.07;1.57;1;0;0;1;1;0;1;0;0;0
0.48;0.1;1;0;0;0;0;1;0;0;0;0
1.36;-0.33;1;0;1;1;0;0;0;0;0;1
-1.22;-0.4;1;1;1;1;1;1;1;1;0;0
0.35;-0.3;0;1;0;1;0;1;0;1;1;0
0.69;-1.08;1;0;1;1;0;0;0;1;1;0
1.5;-1.19;0;0;0;0;1;0;1;0;1;0
1.16;-0.27;0;1;0;1;0;0;1;1;0;0
-0.88;-0.34;0;0;0;1;1;1;0;1;0;0
-1.15;-1.11;1;1;0;1;1;0;1;1;0;0
0.07;-1.32;0;1;0;1;1;1;1;0;1;0
0.48;0.72;1;1;1;0;0;1;0;1;1;0
0.07;1.33;0;0;0;0;0;1;0;0;0;0
-0.54;0.98;1;0;0;1;1;0;1;1;0;0
-1.15;0.21;0;1;1;0;0;1;1;0;0;0
0.62;0.37;0;1;0;0;1;0;1;0;0;0
1.36;1.32;1;1;0;1;0;0;0;0;0;1
-1.29;-1.72;0;1;1;0;1;0;1;0;0;0
1.36;-0.04;1;0;0;0;0;1;0;1;1;0
-0.88;-0.71;1;1;0;0;1;0;1;0;1;0
1.3;0.54;1;0;0;0;0;0;1;1;1;0
0.75;-0.33;1;1;1;0;0;0;1;1;0;0
0.96;1.72;0;0;0;1;1;0;0;0;1;0
-1.56;0.83;0;0;0;1;1;0;0;0;1;0
-0.27;-0.4;0;0;1;0;1;1;1;0;1;0
-0.47;-0.49;1;1;1;0;0;0;0;0;0;0
-0.61;-1.12;0;0;1;0;1;1;0;0;0;0
1.43;0.07;0;1;0;1;1;0;0;0;1;0
0.07;1.21;1;0;1;1;1;1;1;0;1;0
-1.08;0.64;1;1;0;1;1;0;0;0;0;0
1.3;0.97;0;0;1;1;1;1;1;0;1;0
-0.06;-1.55;0;0;0;1;1;1;1;1;0;0
1.7;1.6;1;1;0;0;0;1;1;0;0;0
-0.54;-1.22;0;1;0;1;0;1;1;0;0;0
0.48;-0.4;1;0;0;1;1;1;1;1;0;0
0.41;-1.43;1;1;1;1;1;1;1;1;1;0
1.09;0.54;0;0;1;1;1;0;0;0;0;0
-1.22;-1;0;1;1;0;0;0;1;0;0;0
-0.74;-1.62;1;1;0;1;1;0;0;1;0;0
-0.61;1.49;1;0;1;1;1;0;1;0;1;0
0.35;0.62;1;1;0;1;1;1;1;0;0;0
1.7;0.47;1;1;1;0;0;0;0;0;0;1
-0.27;-1.07;1;1;0;1;0;0;0;1;0;0
1.5;-1.27;0;1;1;0;0;1;1;1;0;0
-0.67;0.16;1;0;1;1;1;1;1;1;1;0
-0.95;0.1;0;1;0;0;1;1;1;1;0;0
1.3;-0.56;0;0;0;1;0;0;0;0;1;0
1.3;-0.17;1;0;1;0;1;0;0;0;0;0
-0.06;0.42;1;1;1;1;0;0;1;1;1;0
1.09;-0.82;0;0;0;0;1;1;1;0;0;0
0.96;-0.26;1;0;0;0;1;1;0;1;0;0
-0.95;-0.54;1;0;1;1;0;0;0;0;0;0
-0.47;-0.18;1;0;1;1;1;0;0;1;0;0
-0.4;-0.95;1;1;1;1;0;0;0;0;1;0
1.16;1.59;0;1;0;0;1;1;0;0;0;0
-1.49;0.87;0;0;1;0;0;1;1;0;0;0
-1.01;-0.46;1;0;1;0;0;0;0;1;1;0
-0.47;1.41;1;0;0;1;1;1;0;1;1;0
0.01;0.83;0;0;0;1;1;1;1;1;1;0
1.64;0.77;1;1;1;1;1;1;0;1;0;0
-0.2;1.43;0;0;1;1;0;1;0;0;0;0
0.69;0.59;0;0;0;1;1;0;1;0;0;0
-0.2;0.94;1;1;0;0;1;0;0;1;0;0
-1.56;-1.56;1;0;0;1;1;0;1;0;0;0
-0.2;-0.77;0;1;1;1;1;0;1;0;1;0
1.7;-0.93;0;1;0;1;1;1;1;1;0;0
1.03;1.2;1;0;0;1;1;1;0;1;1;0
-1.42;0.15;1;0;1;0;1;0;0;1;0;0
0.89;-0.61;0;1;1;1;0;1;0;0;0;1
-0.61;1.46;1;1;0;1;1;1;1;0;1;0
0.01;0.34;0;1;0;0;0;1;0;1;0;0
0.28;-1.37;1;0;1;0;1;0;1;1;1;0
-1.69;-0.07;1;1;1;0;1;0;1;0;0;0
1.64;1.56;0;1;1;1;0;0;0;1;0;0
1.16;-1.68;1;1;0;0;1;0;0;1;1;0
-1.01;0.75;1;1;0;1;1;0;0;1;1;0
-1.49;-0.76;0;1;1;0;1;1;1;1;0;0
0.21;-1.7;0;0;0;0;1;0;1;1;0;0
-0.74;-0.09;0;0;0;0;1;1;1;0;1;0
0.96;1.3;0;0;0;0;0;1;0;0;1;0
-1.42;0.66;1;1;1;1;1;1;1;1;0;0
1.57;0.34;0;0;0;0;0;1;1;0;0;0
0.75;-0.18;1;0;1;1;1;1;0;0;0;0
-0.74;-0.59;1;0;1;1;1;0;1;1;0;0
0.28;0.72;0;1;1;1;1;1;0;0;1;0
0.82;1.71;0;1;0;0;1;0;0;0;1;0
1.03;1.49;1;0;0;0;1;0;0;1;1;0
-1.15;-0.43;0;1;0;0;1;1;1;1;1;0
1.03;-0.67;0;1;0;1;1;0;0;1;0;0
0.41;0.23;0;0;0;1;0;0;1;1;0;0
-1.63;-1.25;1;0;0;1;0;1;0;1;1;0
1.57;0.23;0;1;1;1;1;1;0;0;0;0
0.96;0.01;0;1;1;1;1;1;0;1;1;0
-0.95;-0.12;1;1;1;1;0;0;1;0;0;0
1.5;-0.87;1;1;0;1;0;1;1;1;1;0
-0.74;1.31;1;0;1;1;1;0;1;0;1;0
-1.69;-0.79;0;1;1;1;0;1;1;0;0;0
0.21;1.34;1;1;1;1;0;1;1;0;0;0
1.36;0.21;0;1;1;0;1;0;1;0;1;0
0.62;1.13;1;0;0;1;0;0;0;0;1;0
-1.15;1.24;0;1;1;0;1;1;0;1;1;0
0.01;-1.62;0;0;1;0;1;1;1;1;1;0
0.21;1.37;0;0;0;0;1;1;0;1;1;0
-0.74;0.82;1;0;0;0;0;1;1;0;0;0
1.3;0.47;0;0;1;1;1;0;0;1;1;0
-1.29;1.7;0;1;1;0;1;0;1;1;0;0
0.28;-0.12;0;0;0;0;0;0;1;1;1;0
-1.29;-0.13;1;0;0;0;1;1;1;0;0;0
0.35;1.21;0;0;1;0;0;0;1;1;0;0
-0.33;-0.64;0;0;0;0;0;1;1;0;0;0
-0.47;-0.46;1;1;0;0;1;1;1;0;0;0
0.69;-1.4;1;0;1;0;1;1;0;1;1;0
-1.49;-0.59;1;1;0;1;1;0;1;0;0;0
0.28;1.36;0;1;0;0;0;0;0;1;0;0
0.89;0.73;0;1;0;0;0;1;0;0;1;0
1.16;1.27;1;1;0;1;0;1;1;0;1;0
-1.69;-1.03;1;0;1;1;0;0;1;1;0;0
1.3;1.57;1;0;0;0;1;1;1;0;1;0
-0.67;0.39;0;0;1;0;0;1;1;1;1;0
0.82;0.93;0;0;0;0;1;1;1;1;1;0
-1.01;1.55;0;1;0;1;1;0;0;1;1;0
1.57;-0.05;1;0;0;1;0;1;1;1;1;0
0.69;-0.87;1;1;1;1;1;1;0;0;1;0
-1.22;0.97;0;1;1;1;1;0;0;0;1;0
-1.22;-1.29;0;1;0;1;1;1;0;0;1;0
-0.2;1.7;0;1;0;0;0;1;0;0;1;0
1.7;0.81;0;0;0;1;0;1;0;1;0;0
-0.13;-1.45;0;0;0;0;0;1;0;1;0;0
1.7;0.51;0;0;0;0;0;1;1;1;1;0
-0.74;0.08;1;1;0;1;0;0;0;1;1;0
-0.81;-0.85;0;1;0;1;0;0;0;1;1;0
1.5;-0.65;0;0;0;0;0;0;0;1;0;0
0.96;-1.13;1;1;0;0;1;1;0;1;0;0
1.64;-1.01;0;0;0;1;0;0;1;0;0;1
1.7;0.53;1;0;0;0;1;1;0;0;1;0
1.16;0.28;0;0;0;1;1;0;1;0;1;0
1.7;1.46;0;1;1;1;0;1;0;0;0;0
-0.88;-0.28;0;1;0;1;1;1;1;0;0;0
-0.4;-1.57;1;0;0;0;1;0;0;1;0;0
-1.63;-1.68;1;0;0;1;1;1;1;0;1;0
1.16;-1.03;0;0;0;0;1;1;1;0;0;0
0.28;-0.21;0;1;0;0;0;0;1;1;0;0
-1.49;-0.09;0;0;0;1;0;1;1;0;0;0
1.3;-0.89;1;0;0;0;0;1;1;1;0;0
-0.61;1.19;1;1;0;1;1;1;0;1;1;0
0.21;1.17;1;0;1;1;0;0;0;1;0;0
0.07;-0.08;0;0;0;1;1;0;0;0;1;0
-1.08;1.55;1;1;0;0;0;0;0;0;1;0
1.3;1.46;1;1;1;1;0;1;1;1;1;0
0.55;1.24;1;1;1;0;0;1;1;1;0;0
-0.33;-0.13;0;1;1;0;0;0;1;1;0;0
-0.88;0.54;1;1;1;1;1;0;1;1;1;0
0.14;0.81;0;0;1;0;1;0;0;0;1;0
-0.67;-0.74;0;0;0;0;1;1;1;0;0;0
1.09;0.9;0;0;0;1;1;0;1;0;0;0
-1.63;-1.28;0;1;1;1;0;0;1;1;0;0
1.09;-0.24;1;1;0;1;1;1;0;0;0;0
0.07;-1.31;0;1;0;1;1;0;1;0;1;0
-1.35;0.04;1;0;1;0;1;1;1;1;0;0
-1.42;-1.13;1;1;0;1;1;0;0;0;0;0
0.96;0.1;1;0;0;0;1;0;0;0;0;0
-1.56;1.71;0;0;1;0;0;0;1;1;0;0
0.41;0.07;1;1;0;0;0;1;1;0;0;0
0.75;1.6;1;1;0;0;1;1;0;0;0;0
0.48;-1.27;1;0;0;0;0;1;0;0;0;0
0.21;-0.33;1;1;1;1;1;0;0;0;1;0
1.23;0.54;0;0;0;1;1;0;1;1;1;0
0.62;-1.71;1;0;0;1;1;1;0;0;1;0
-0.06;0.27;1;1;0;1;1;1;1;1;1;0
-0.74;0.43;0;1;0;1;0;1;0;0;0;0
0.14;-0.9;0;1;0;1;1;1;1;0;0;0
1.23;0.43;0;0;1;0;0;0;1;0;1;0
0.75;0.26;0;1;1;0;1;1;0;0;0;0
-1.22;0.29;0;1;0;1;1;0;1;0;1;0
-0.06;1.08;0;0;1;1;0;0;0;0;0;1
-0.74;1.2;0;0;0;1;1;0;1;0;0;0
-1.69;-1.6;1;1;1;0;0;1;0;1;1;0
-1.15;-0.73;1;0;0;1;0;0;1;1;0;0
0.41;-1.6;0;1;1;1;0;0;0;1;1;0
1.57;1.65;0;0;0;0;1;1;0;1;0;0
0.89;-0.76;1;0;1;0;1;1;1;1;0;0
1.03;-1.04;1;1;0;1;1;1;0;0;1;0
0.62;0.57;1;0;0;1;0;0;0;0;1;0
0.21;-0.96;0;0;0;1;1;0;0;0;0;0
1.5;0.7;0;1;0;1;1;0;1;1;0;0
0.48;-0.78;1;0;0;1;0;0;1;1;1;0
0.14;-1.28;0;1;0;1;1;0;0;1;1;0
-1.42;1.36;0;0;0;0;1;1;0;0;0;0
0.55;0.17;0;1;1;0;0;1;0;0;1;0
-0.13;-0.8;0;0;1;0;1;0;0;1;1;0
-1.35;0.68;1;1;0;0;0;0;1;0;1;0
-0.61;-1.71;0;0;0;0;0;0;1;0;1;0
1.5;0.2;0;0;0;0;1;1;0;1;1;0
-1.56;0.21;0;1;1;0;1;1;0;0;0;0
0.41;-1.51;0;0;0;1;1;1;0;0;0;0
-1.35;-0.29;1;1;0;0;0;1;0;1;0;0
0.48;-0.14;0;1;0;0;0;0;1;1;0;0
-0.27;0.98;1;0;1;1;1;1;1;1;1;0
-0.88;0.31;0;0;1;1;1;1;1;1;0;0
-0.54;1.24;0;0;1;0;0;1;0;0;0;0
-0.13;-0.8;0;1;1;1;0;0;1;0;1;0
0.07;-0.67;1;0;1;1;1;0;1;1;1;0
1.3;-1.68;1;0;1;1;1;0;1;0;1;0
-0.47;0.62;1;0;1;1;0;1;0;0;1;0
0.62;1.42;0;0;1;1;0;1;0;1;1;0
1.03;-1.14;1;0;0;0;0;1;1;0;0;0
-0.47;-0.06;1;1;0;0;0;1;1;0;0;0
-0.27;0.28;0;1;1;0;0;0;0;0;0;1
-1.15;0.02;0;0;0;0;1;0;0;0;0;0
1.7;-1.37;0;1;0;0;0;0;1;1;0;1
0.75;0.07;1;1;1;0;1;0;1;1;0;0
0.75;1.24;1;0;0;0;1;0;0;1;0;0
-0.13;0.38;0;1;0;0;0;0;0;1;0;0
0.82;0.73;0;1;0;1;1;1;0;0;1;0
1.57;-1.54;1;1;1;1;0;0;0;0;0;1
-1.69;-1.3;0;0;1;1;0;1;1;1;1;0
1.36;1.1;0;0;1;0;0;0;1;1;1;0
1.3;-0.32;1;1;1;1;0;0;0;1;1;0
-0.61;-1.33;0;1;1;1;0;1;0;1;1;0
-0.81;0.62;0;1;1;1;1;0;1;1;0;0
-0.33;1.01;0;0;0;1;0;0;0;0;1;0
0.48;0.11;0;0;1;0;0;0;0;0;0;1
-1.29;0.5;0;1;0;1;1;1;1;1;1;0
0.96;1.28;0;0;1;0;1;1;0;1;1;0
-1.56;0.76;0;0;1;0;0;0;1;0;0;0
-1.49;-0.4;1;0;1;1;0;0;1;0;0;0
0.55;0.01;1;1;0;1;0;0;0;0;0;1
-0.54;-0.67;0;1;0;0;1;0;1;1;1;0
1.36;1.54;1;1;1;1;1;1;1;0;1;0
0.89;0.19;0;1;0;1;1;0;0;0;1;0
-0.54;0;1;1;1;0;0;1;0;1;0;0
0.14;-1.72;1;1;0;0;0;1;1;1;1;0
0.14;-0.73;0;0;0;1;0;1;1;1;0;0
-0.13;-0.36;0;1;0;1;0;1;0;0;0;0
-0.88;-1.49;1;0;1;1;0;0;0;1;0;0
1.7;0.32;1;0;0;0;1;1;0;0;1;0
-0.61;0.4;0;0;1;0;1;1;0;1;0;0
-1.08;0.49;1;0;0;0;1;1;0;1;0;0
-1.49;0.29;0;1;0;1;1;1;0;0;0;0
0.82;0.98;0;1;0;1;1;1;1;0;0;0
-0.88;0.11;1;0;0;0;1;0;1;0;1;0
1.16;1.3;1;0;1;0;0;0;1;0;1;0
-1.01;-1.54;1;0;0;0;1;1;1;0;0;0
-1.63;-1.06;0;1;0;1;0;0;0;1;1;0
-0.2;0.44;1;1;0;1;1;1;1;0;0;0
0.01;-0.49;0;1;1;1;1;1;1;1;0;0
1.5;-0.31;0;0;0;0;1;0;0;0;1;0
1.09;1.45;0;1;0;0;1;0;1;1;0;0
1.23;-1.63;1;0;0;0;0;1;1;1;0;0
-1.69;0.68;1;0;0;0;1;0;1;1;1;0
-0.88;-0.28;0;1;1;1;1;0;1;0;1;0
1.36;-1.25;1;1;1;1;0;0;1;1;0;0
-1.63;0.82;1;0;1;1;0;1;1;1;1;0
0.21;-0.26;1;1;0;0;0;1;0;0;0;0
0.55;-0.59;1;1;1;1;1;0;1;0;0;0
-1.35;1.36;0;0;1;0;1;1;1;0;1;0
0.82;0.42;1;0;1;1;1;1;1;0;0;0
0.82;0.74;1;0;0;1;0;0;1;0;1;0
1.64;0.89;0;1;1;1;1;0;1;0;1;0
-0.33;-1.56;1;0;0;1;1;1;1;0;0;0
-0.47;0.24;0;1;0;1;1;1;0;1;0;0
-0.06;0.51;0;0;1;0;1;0;1;1;1;0
1.7;-1.47;0;1;1;0;0;0;0;1;1;0
1.57;-0.07;0;0;0;1;1;0;0;0;0;0
0.75;0.83;1;1;0;0;0;0;1;0;0;0
0.07;-1.25;0;0;0;1;0;1;1;1;1;0
-0.33;-0.58;0;1;0;1;1;0;0;0;0;0
-0.88;0.83;1;1;1;0;1;1;0;1;0;0
-0.95;-0.05;0;1;0;0;1;1;0;0;1;0
-0.95;-0.61;1;0;0;1;0;1;1;1;1;0
-0.88;0.6;0;1;1;1;1;1;0;0;0;0
-0.2;-0.93;0;1;1;0;0;0;0;1;1;0
-0.61;0.18;1;1;1;1;1;1;0;1;0;0
1.09;-1.45;1;1;0;0;0;0;0;1;0;0
-0.67;-0.04;1;0;1;0;1;1;0;1;0;0
0.69;-1.09;1;1;1;0;0;0;0;0;0;1
-1.22;-0.59;0;1;1;0;1;1;0;0;0;0
-1.49;1.01;0;0;1;1;1;1;1;0;0;0
0.69;-0.85;1;0;0;1;0;1;0;1;1;0
1.03;1.41;0;1;1;1;1;1;0;0;1;0
-1.01;0.78;1;1;0;0;1;1;1;0;1;0
-1.15;-1.39;0;0;1;1;1;1;1;1;0;0
-0.67;0.71;1;0;1;1;1;1;1;1;1;0
-0.67;-1.66;1;0;1;0;0;1;0;1;0;0
0.35;-0.99;1;1;1;1;0;1;0;1;0;0
1.5;-0.09;0;0;1;1;0;0;1;0;1;0
1.36;1.34;0;0;0;1;0;1;0;1;1;0
-0.4;-0.27;0;0;1;0;1;0;0;1;1;0
0.48;0.1;1;0;0;1;0;1;1;0;1;0
-0.61;1.67;0;1;0;1;1;0;1;1;0;0
-0.74;-0.89;1;1;0;1;1;0;0;1;1;0
-0.74;-0.81;1;1;0;1;0;0;0;0;1;0
-1.56;1.55;1;0;1;1;0;1;1;1;1;0
0.41;1.37;0;1;1;0;0;0;0;1;0;0
-0.74;0.8;1;0;1;1;1;1;1;1;0;0
0.69;0.98;1;0;1;1;1;1;0;1;0;0
0.07;-1.64;0;1;1;1;1;0;0;0;0;0
0.28;0.79;1;0;0;1;1;0;0;1;0;0
0.01;-0.25;1;1;1;1;1;1;0;1;0;0
1.57;-1.23;0;1;0;0;1;1;0;1;0;0
0.89;1.49;0;1;1;0;0;0;0;0;1;0
0.89;1.67;1;1;1;0;0;1;1;1;0;0
1.36;-0.57;1;1;0;0;1;1;1;1;1;0
-1.49;0.44;0;0;1;0;1;1;0;1;1;0
-1.35;-1.51;0;0;0;1;1;0;0;0;0;0
-1.49;-1.58;0;0;1;1;1;1;0;0;1;0
0.62;1.32;1;1;1;0;0;0;0;0;0;0
1.23;1.68;1;0;1;1;0;1;1;0;0;0
0.75;-0.82;1;0;0;0;1;1;0;1;0;0
1.36;-0.01;1;1;0;1;1;0;1;0;0;0
-0.13;1.4;0;1;1;0;1;0;0;1;0;0
-0.88;-1.46;0;1;0;0;0;0;0;0;1;0
-1.01;1.25;1;1;1;0;0;0;1;0;1;0
0.14;-1.53;0;1;1;0;1;1;1;1;1;0
0.82;-1.37;1;1;0;0;1;1;1;0;0;0
-1.22;0;0;0;1;0;0;1;1;1;0;0
0.01;-0.05;1;0;1;1;1;1;0;1;0;0
1.43;-0.07;1;1;1;0;1;0;0;1;0;0
-0.47;0.49;1;1;1;0;0;0;0;1;1;0
-0.13;-0.7;1;0;0;1;0;0;1;1;0;0
1.7;-1.04;0;0;0;0;0;0;0;1;1;0
0.96;0.33;0;0;0;1;0;1;1;1;0;0
0.07;-0.59;0;0;0;0;0;0;0;0;0;1
-0.33;-0.61;0;0;1;1;1;0;0;1;0;0
-0.67;1.19;0;1;0;1;0;1;1;0;0;0
1.23;-0.88;1;0;0;1;0;0;0;0;1;0
-0.67;-0.63;0;0;1;1;0;1;0;0;1;0
0.75;-0.95;1;1;0;1;1;0;0;1;1;0
1.43;-0.59;1;1;0;1;1;0;0;1;0;0
1.57;1;1;0;1;1;1;1;0;0;1;0
0.28;1.35;1;1;0;1;0;0;1;0;1;0
-1.01;1.43;0;0;0;1;0;0;1;0;0;0
